rxn_id,path,atom_count,symbols,coords
rxn_299,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_299/calcs/TSs/TS0/conformer6,13,"[""C"", ""O"", ""H"", ""H"", ""H"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.0543194142, 1.3020854004, 1.1528680407], [0.2996758392, 0.0395569045, 1.5918731983], [-0.308988338, 1.8896569683, 2.0535781113], [-0.9518179526, 1.3105113753, 0.5028720491], [0.7634195151, 1.8396879862, 0.6337077731], [-0.6381350888, -1.2906765715, -1.1860354388], [0.7117556645, -1.2284428434, -0.521648159], [-1.3786411279, -1.7854350169, -0.540372487], [-1.0176541344, -0.2869833605, -1.4306606762], [-0.5896330302, -1.8583079226, -2.1311047916], [0.5795072251, -0.6449861977, 0.5875849443], [1.4666549057, -0.632699844, -1.0539979773], [1.1181784693, -2.201804918, -0.2133908369]]"
rxn_1284,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1284/calcs/TSs/TS0/conformer6,22,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""S"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.9912223737, 0.9979946717, -3.4657366323], [-1.2376808064, 0.9607208448, -2.2740748651], [-1.4605250106, 0.9064220476, -0.8757235015], [-1.5189027654, 2.1800253939, -0.0718432963], [-0.7962113424, 1.0343086463, -4.5212644052], [-0.2526741862, 0.307849254, -0.3412912697], [-2.1358380976, 0.1044184469, -0.5485293439], [-2.492320959, 2.6820345651, -0.1986146959], [-1.3942340604, 1.9605091953, 0.999536389], [-0.733593178, 2.88314308, -0.3849820656], [-0.1008173161, -0.9365578724, 2.5906105294], [0.7065264566, -0.0409433648, 1.484351576], [0.7934565522, -0.2848268085, 0.0455511156], [1.8928822022, 0.4659498532, -0.6848331637], [0.5497276072, -1.6950024006, -0.4530137212], [1.190037004, 0.8933936931, 1.8150496659], [2.8587873508, -0.0551949673, -0.5792544934], [1.6648850062, 0.5349266288, -1.7594578563], [2.014749954, 1.4883495661, -0.2958513029], [0.361392962, -1.6901847184, -1.5372936309], [-0.3054376793, -2.1526699316, 0.0624299986], [1.43273687, -2.3260305629, -0.2603371206]]"
rxn_836,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_836/calcs/TSs/TS0/conformer6,17,"[""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""H"", ""H"", ""H"", ""H""]","[[4.899e-07, 0.0934328111, 2.4164850587], [2.273e-07, 0.2055649253, 1.2096480093], [-8.47e-08, 0.3010504919, -0.2366960526], [1.2780253868, 0.9014053474, -0.8092490108], [-1.278025882, 0.9014051687, -0.8092484711], [7.223e-07, 0.0008492031, 3.4861581537], [1.2764204159, 0.8220283809, -1.9073567577], [2.1679231211, 0.3819553578, -0.4258579922], [1.3664707375, 1.967664574, -0.5440664117], [-1.3664712698, 1.967664383, -0.5440658347], [-2.1679233817, 0.3819550547, -0.4258570768], [-1.2764213637, 0.8220282025, -1.9073562187], [-1.038e-07, -2.2590206223, -1.1745011857], [-8.6e-08, -0.880778309, -0.6338232469], [0.9231883644, -2.6712522103, -0.7557963529], [-0.9231883376, -2.6712523393, -0.7557959631], [-3.427e-07, -2.1226819307, -2.2607350249]]"
rxn_754,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_754/calcs/TSs/TS0/conformer6,16,"[""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[1.6931567847, 0.1220769914, 1.9430004288], [1.5859036925, 0.9806123538, 2.6137078472], [2.4598462702, 0.2320452871, 1.1692489281], [1.6768109434, -0.8548096956, 2.4367284387], [-0.2970470168, -1.0508827281, -1.7338926759], [-0.5772049422, -0.9974120667, -0.4257337645], [-0.5706498229, 0.213457716, 0.42449989], [-0.4616072149, 1.5607592519, -0.2564018675], [-0.0619778161, -0.154799264, -2.3149503266], [-0.3036266358, -2.0004016223, -2.274140352], [-0.8092820322, -1.9350431823, 0.0937901591], [0.4441939979, 0.1197817175, 1.1527619678], [-1.3766038253, 0.181842248, 1.1740800873], [-1.3082748038, 1.7361929742, -0.9405972565], [0.464241853, 1.6379008941, -0.847953482], [-0.4513031418, 2.373919105, 0.4839196182]]"
rxn_2012,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_2012/calcs/TSs/TS0/conformer6,30,"[""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.4757278465, 1.4421377546, -2.1095957802], [1.2006133696, 1.4308399128, -0.7850626285], [1.3950140219, 2.6529948653, -0.0349897087], [0.520281101, 4.0381267459, -0.1679542821], [1.1260085389, 1.8449718552, -2.9022221701], [0.1792040546, 0.4220813912, -2.3969045387], [-0.4171838599, 2.0805844497, -2.0604634402], [0.4196188931, 0.7448466497, -0.0266815466], [2.0754429737, 0.7637912515, -0.755230206], [2.1781742519, 2.597549333, 0.7376576264], [0.0430633633, 0.2526061324, 2.0994585113], [-0.5191271019, 0.0030753894, 0.7187297282], [-1.7819038062, 0.7787210638, 0.4305197366], [-0.3737855637, -1.3485550915, 0.1310938681], [-1.3650680804, -1.9032175273, -0.7007210796], [-1.1995579137, -3.1559402795, -1.2855953135], [-0.0358434081, -3.8902598822, -1.0652943652], [0.9614125319, -3.3568651074, -0.2477446738], [0.7941613365, -2.1087736586, 0.3417165278], [1.0417071038, -0.1805609346, 2.2451631523], [0.1130320472, 1.3344001098, 2.2926929277], [-0.6223847489, -0.1798914726, 2.8665564309], [-2.6362002073, 0.3650356945, 0.9957232025], [-1.657889083, 1.8299969685, 0.728706129], [-2.0444299148, 0.7685251352, -0.6360507173], [-2.2895759543, -1.3553741425, -0.8861877931], [-1.9911578379, -3.5616583112, -1.9194919298], [0.0948114065, -4.8709757521, -1.5271858727], [1.8802370109, -3.9198460362, -0.0690276465], [1.5949752586, -1.7132994568, 0.9693699722]]"
rxn_577,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_577/calcs/TSs/TS0/conformer1,29,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.6097956611, -0.534138848, -1.1428836465], [-0.0230795079, 0.6327245674, -0.3156171632], [-1.622964828, -1.358601975, -0.3371157447], [0.6441075748, -1.3423740089, -1.4983243594], [-1.0588709539, 1.4328571559, 0.4772587358], [-2.6788805122, -0.4884712877, 0.3417964894], [-2.0229747665, 0.5416713069, 1.2603729088], [1.4883032524, -1.3198175051, -0.2080060465], [3.1804027117, 1.6623891512, 0.3714691961], [1.0907695959, -0.0244074853, 0.5042781178], [-1.1149413012, -0.1490140661, -2.0455150106], [0.4590112054, 1.3227335797, -1.0330580497], [-2.0959487462, -2.1013885054, -1.0001034471], [-1.0937150187, -1.9363584761, 0.4414952197], [-3.3815009497, -1.1187161203, 0.9096478454], [-3.2772499199, 0.035601017, -0.4253236552], [0.4137171763, -2.3620715785, -1.8438141317], [1.1870586681, -0.8370566658, -2.3134044893], [-1.4787759033, 0.0135644694, 2.0633082356], [-2.7867304498, 1.1597105753, 1.7584732622], [-1.6447689906, 2.0478014666, -0.2278035564], [-0.5461002774, 2.1388526097, 1.1513988077], [1.2617727256, -2.1945876513, 0.4224517919], [2.5686152201, -1.367673701, -0.4209279139], [2.8342934952, 2.5929657857, 0.834545845], [3.3451221794, 1.7402295124, -0.7092373999], [3.998396296, 1.1735069453, 0.911747574], [2.0885177188, 0.7770142203, 0.495818662], [0.8762099666, -0.1370444884, 1.5770719227]]"
rxn_414,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_414/calcs/TSs/TS0/conformer6,23,"[""C"", ""C"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.2510784771, 0.7848622286, 2.2075944021], [-0.9184675532, 1.1168035132, 1.280446305], [-0.8894624423, 2.5726303891, 0.818611243], [-0.958549135, 0.1910365516, 0.0882332849], [-0.9721284241, -1.13420544, 0.440091804], [0.2209957448, 1.4054613945, 3.1158298209], [1.2127407548, 0.9719815057, 1.7025635894], [0.2243165515, -0.2718317929, 2.5060324342], [-1.8561955958, 0.9515778841, 1.8472111089], [0.029725556, 2.7854193734, 0.2485735743], [-0.9141408984, 3.2582714014, 1.6785919891], [-1.7491349136, 2.8122923016, 0.1736395084], [-1.7100821306, 0.4675220622, -0.6755563601], [-0.8349350104, -1.6700062508, -0.3522861887], [0.7443013161, -2.0764927271, -2.390799948], [1.38112178, -1.3279171629, -1.4647358936], [1.3091475619, 0.1239241135, -1.3599425399], [0.809391267, -3.1670420608, -2.3842633156], [0.1760184783, -1.6139549735, -3.2046532624], [1.9407336151, -1.8480644133, -0.6782713312], [0.2271576001, 0.3502560134, -0.6108441581], [1.0537813936, 0.6565716422, -2.2854871303], [2.1209861473, 0.6065326468, -0.8037570263]]"
rxn_2024,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_2024/calcs/TSs/TS0/conformer6,17,"[""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.4308123092, -0.5912264385, 2.3180948454], [-1.1644718723, -0.9808621674, 1.0826155303], [-1.7735042573, -1.7876092283, 0.0719376971], [-1.154602218, -2.0725685771, -1.4051627326], [-2.3440432509, -0.9192580708, 2.838093705], [-0.7461367643, 0.0735687149, 2.8597947774], [-2.7464305118, -2.2346330022, 0.3528650477], [1.9815844532, 0.7316619597, -1.9162712159], [2.0693230092, -0.0014765564, -0.5773889534], [1.3642711583, 0.7176321523, 0.5248984545], [1.9367848576, 1.0155063826, 2.0107010316], [2.4666400696, 1.7181142106, -1.866165739], [2.4769863735, 0.1499875768, -2.7063230404], [0.9330147192, 0.8773069664, -2.2183128172], [1.5537799469, -0.9752679605, -0.6791190692], [3.1103292177, -0.2014907154, -0.2841887525], [0.3460377387, 1.0541557232, 0.2628842312]]"
rxn_616,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_616/calcs/TSs/TS0/conformer1,30,"[""C"", ""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.1506264411, 3.5059189485, 0.6400975962], [-0.5179023427, 3.1965100775, 1.7373466292], [0.2302966857, 4.4826046375, 0.1520519983], [-1.0955183339, 3.9433907747, 2.2984402982], [-0.5259898232, 2.1755668693, 2.1376130173], [-1.2547584131, -2.6010990251, -0.8050483559], [-1.1017577515, -2.5101687859, 0.7180584004], [0.1974457916, -1.8095771459, 1.1356360261], [0.2890957547, -0.4516107175, 0.4551357891], [1.5500042844, 0.3932352511, 0.6315455004], [1.4398026312, 1.4231783153, -0.4961373998], [0.4912542052, 0.8455854364, -1.5607280497], [0.1856967069, -0.574964529, -1.0692217713], [-1.1195335436, -1.2355653251, -1.4906152257], [-0.476875507, -3.27653284, -1.2037765653], [-2.2230296816, -3.0615509809, -1.0576578315], [-1.9567769716, -1.9457635578, 1.1311011049], [-1.1529079734, -3.5174026527, 1.1609988296], [0.2429132754, -1.707732761, 2.2322250683], [1.0664037289, -2.4245913413, 0.8378686857], [-0.5758378339, 0.1563496534, 0.7884470151], [1.6371721396, 0.8581081672, 1.6265751413], [2.4439045661, -0.2418535199, 0.4937008002], [0.8905361979, 2.433544774, -0.0114988763], [2.3982143097, 1.8085118357, -0.8701353053], [0.9232980658, 0.8612989646, -2.5726203244], [-0.4421277193, 1.4349437997, -1.6036479219], [1.0167575348, -1.2336281784, -1.3907488973], [-1.1709450513, -1.3499799585, -2.5857290795], [-1.9645904631, -0.585221716, -1.1996248465]]"
rxn_1829,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1829/calcs/TSs/TS0/conformer6,23,"[""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[1.3855789411, -1.9492174793, -0.4765331318], [2.2629165768, -1.3183975787, -1.8807649451], [1.2242338305, -0.9263469976, 0.4751783641], [0.3439015844, -2.1609306626, -0.74731899], [1.8704930584, -2.7805839573, 0.0498754604], [3.490917295, -1.2949094924, -1.3227348221], [0.9079706669, -0.5713559264, 2.6732037708], [1.0192003058, 0.0550643837, 1.3024118519], [-0.1483303469, 0.7675734221, 0.733161888], [0.0208230862, 1.5766170865, -0.405425944], [-1.0624475044, 2.2096973539, -1.0052225882], [-2.3474537355, 2.0514619804, -0.4829858185], [-2.5328446291, 1.2527476382, 0.6439641055], [-1.4473842116, 0.616991385, 1.2443852848], [0.1216531616, -1.3417875649, 2.707869113], [0.6689810013, 0.1782614149, 3.4467378967], [1.8534332049, -1.0556341581, 2.9577037205], [1.9535071137, 0.6178613683, 1.1584787775], [1.0222356159, 1.6960711033, -0.8275504487], [-0.9035693007, 2.8341133526, -1.8874770566], [-3.1986246408, 2.5486735746, -0.9531431887], [-3.5336241126, 1.1222636443, 1.0624700857], [-1.6173230708, -0.0017140405, 2.1279420647]]"
rxn_60,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_60/calcs/TSs/TS0/conformer6,12,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""S"", ""H""]","[[-0.780120055, -0.1135639028, -2.2979704186], [-0.9595917144, 0.1709643816, -1.130361177], [-1.1172148135, 0.4920356223, 0.2472921991], [-0.8302144749, 1.9042814667, 0.6988674976], [-0.6378907859, -0.3617009478, -3.3334550652], [-0.137702159, -0.2571272027, 0.9054288856], [-1.987402429, 0.0120790074, 0.7161653819], [-1.5940962143, 2.5942070259, 0.3043809615], [-0.8412580364, 1.968959354, 1.7955864242], [0.1524518655, 2.2397124724, 0.3393954976], [1.0435632434, -0.9480966871, 1.6184096354], [1.6171060434, -1.1625454398, 0.4159320978]]"
rxn_1287,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1287/calcs/TSs/TS0/conformer6,19,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""S"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.3863868073, 0.0455512025, -3.0255171987], [-1.4967956424, 0.2937848112, -1.841170316], [-1.5524725839, 0.5566513909, -0.4386223176], [-1.1497750227, 1.933164082, 0.0434942484], [-1.3061871374, -0.1650198934, -4.0753437977], [-0.5747027486, -0.2319117985, 0.0712100837], [-2.4410304054, 0.1361698757, 0.0530656507], [-1.8954395223, 2.6919176825, -0.2440158822], [-1.0563615201, 1.9408878568, 1.1394986471], [-0.183019729, 2.2272082067, -0.3916098586], [0.0849906026, -1.0520604774, 2.2813207614], [0.4772518863, -0.9235545225, 0.5320590389], [1.6526162264, -0.1483498424, 0.1432408001], [2.3032019678, -0.301682598, -1.0230496477], [1.2724266744, -1.5438936012, 2.6980574338], [0.3262320898, -1.8541350541, -0.0328871084], [1.9679871593, 0.6382226829, 0.8386124246], [2.008692469, -1.0704493096, -1.7434052671], [3.1469557836, 0.338527616, -1.2894491649]]"
rxn_1889,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1889/calcs/TSs/TS0/conformer6,18,"[""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.9872214694, 0.8081897693, -1.6048692026], [-0.8568844142, 1.1279162245, -0.1424842659], [-0.35306915, 2.7433852569, 0.3639134409], [-0.0415196514, 0.9911379423, -2.138872627], [-1.7754280989, 1.4160579002, -2.0809741982], [-1.2412724906, -0.2531161006, -1.7422071692], [0.1978635249, 0.1917956309, 0.2820315579], [-1.680347007, 0.7911293586, 0.5012023347], [0.5919018299, 2.9253644799, -0.5835248653], [1.1264924567, -0.4403226964, 2.1732024532], [1.2110602784, -0.4504518472, 0.6599306056], [1.1309883281, -1.7208309592, -0.0391839548], [1.6669829706, -2.0138964311, -1.5586631296], [0.3192917455, -1.0962128684, 2.5345087302], [2.0681576562, -0.7831022645, 2.6300868847], [0.9274463633, 0.5782320002, 2.5388193082], [1.9905496634, 0.2077698628, 0.2473774182], [0.6086880145, -2.5254216382, 0.5067730889]]"
rxn_1884,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1884/calcs/TSs/TS0/conformer6,20,"[""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.5518943631, 1.0642253043, -2.3150457812], [-1.8748220866, 0.6215861536, -0.9045955066], [-2.1644100822, 1.9250158181, 0.3028715081], [-0.6261705824, 1.6602381395, -2.3388170701], [-2.3616947213, 1.6775083707, -2.7404210813], [-1.404372325, 0.1882816592, -2.9656431273], [-0.9290296033, -0.0596481211, -0.4975674341], [-2.7427511907, -0.0515541451, -0.8507045214], [-0.9906300194, 2.5671792092, 0.1225193543], [0.2698076093, -0.755920813, 0.0309768199], [0.5885856282, -0.4569729211, 1.3444832843], [1.726038352, -1.0529628995, 1.899180417], [2.5038875051, -1.9219101287, 1.1317571122], [2.1549185328, -2.2029084598, -0.1905913383], [1.0195211099, -1.6131879117, -0.7567953771], [-0.0353748094, 0.2276201732, 1.9264126027], [2.0055709301, -0.8380923278, 2.933668584], [3.3916763651, -2.3851669631, 1.5677972352], [2.7690037542, -2.8850348368, -0.7839837903], [0.7389505167, -1.8283624303, -1.7914223601]]"
rxn_1631,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1631/calcs/TSs/TS0/conformer6,16,"[""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.020975997, -0.4318350395, 2.3834737319], [0.0130248261, -0.5525758804, 1.0547192844], [0.0168181312, -1.7975496612, 0.3162892557], [0.0070251172, -1.9678287605, -1.2983522807], [0.0314705688, -1.3115971013, 3.0405699294], [0.0173443731, 0.5482378468, 2.8705378404], [0.0275502306, -2.7009016982, 0.953458435], [-0.0210366412, 1.8501137708, -1.5186734433], [-0.0118637388, 1.8119364237, -0.1947176054], [-0.0126919961, 2.9046139044, 0.8158465457], [-0.0186125998, 0.9295158368, -2.1089631215], [-0.0313093108, 2.8065732836, -2.057331861], [-4.70732e-05, 0.6326120659, 0.3368163986], [-0.895704921, 2.8366036819, 1.4716655609], [-0.0226469631, 3.8941115556, 0.3302338898], [0.8796979901, 2.8487403616, 1.4600144402]]"
rxn_116,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_116/calcs/TSs/TS0/conformer6,14,"[""C"", ""C"", ""N"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""H"", ""H"", ""H""]","[[0.6739845614, -0.7463355899, -1.2989446382], [0.4189179735, -1.0456271236, 0.1764475635], [0.3897550904, 0.0927519489, 1.0755261686], [1.6287899859, -0.2118350141, -1.4320584096], [-0.124811009, -0.1174873777, -1.7206907342], [0.7241731453, -1.6728163294, -1.8912013627], [1.2040057978, -1.7310404129, 0.5481724855], [-0.5304784586, -1.5951350659, 0.2901454482], [-0.5768961669, 0.7856322934, 0.7742557174], [1.1648848785, 0.718338739, 0.8278160713], [-1.5349040766, 1.553116931, 0.1908550525], [-1.0658456538, 2.1644143149, -0.5886263491], [-1.9183889291, 2.1416117308, 1.032700148], [-2.2647712288, 0.8361481354, -0.2040268011]]"
rxn_1786,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1786/calcs/TSs/TS0/conformer6,26,"[""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""S"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[0.7642417696, -1.5420012588, -2.8774423124], [0.761925444, -1.9647718866, -1.7350154409], [0.7499541688, -2.2935727898, -0.3789319525], [0.7680180844, -3.4195986317, 0.3245389414], [0.7627031467, -1.1985715196, -3.8950417152], [0.7221655267, -1.0910700199, 0.4057473936], [0.7521899889, -3.3995608309, 1.4183000037], [0.8058953739, -4.4025330944, -0.1592061743], [0.4784789868, -0.4000320709, 2.4980995362], [0.669142316, -0.003636403, 1.0427730691], [-0.500243686, 0.721510472, 0.4330669463], [-0.4657918971, 2.0793787206, 0.0959630417], [-1.5884752035, 2.7082312903, -0.4406593399], [-2.762688753, 1.9905267499, -0.6564582939], [-2.8078005635, 0.6348884958, -0.3301246209], [-1.6884633942, 0.0083999089, 0.208722732], [2.3021920187, 0.7265476337, 0.8045440861], [1.3115823058, -1.0250658241, 2.8526104847], [0.4123934377, 0.492312386, 3.1420559253], [-0.4587892335, -0.9634653472, 2.6154112996], [0.4514274778, 2.6466291277, 0.265517486], [-1.5417523683, 3.770182239, -0.6924391881], [-3.6395827805, 2.4839397774, -1.0810881123], [-3.7194074774, 0.0589384294, -0.5038097177], [-1.7291589861, -1.0580572586, 0.4471123785], [2.2481195974, 0.7797446849, -0.5432006561]]"
rxn_1397,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_1397/calcs/TSs/TS0/conformer6,24,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-1.0520209109, 0.2528693716, -3.0268484695], [-1.1407817559, 0.1118034495, -1.8257292305], [-1.1710248445, -0.0239285645, -0.3939011219], [-1.5278188968, 1.2250149496, 0.3980083994], [-1.6744597978, -1.2718370981, 0.1125238672], [-2.050936226, -2.3259933051, 0.5796118618], [-0.9960332749, 0.3693082686, -4.0927792323], [0.1739201133, -0.1169294877, -0.0943858274], [-2.5869192288, 1.4918724075, 0.259282733], [-0.9072471885, 2.0694707753, 0.0641318386], [-1.3488790758, 1.0506625612, 1.4685802155], [-2.4003379407, -3.2582567616, 0.9816639324], [1.1898275768, -1.036891322, 2.5721488982], [1.4015575562, -0.0189890794, 1.7236114479], [1.4500326821, -0.1612902221, 0.2652346318], [2.057337558, 0.8654023401, -0.5926610703], [2.4343886613, 2.1036324332, -0.2346428045], [1.1174777311, -0.8726247171, 3.6493999783], [1.0811499919, -2.0643676966, 2.2122095883], [1.4859369564, 0.9932318718, 2.1335837014], [1.6248957265, -1.1906031584, -0.0787043324], [2.1572896081, 0.5815834227, -1.6459306341], [2.8389475621, 2.7983261523, -0.9737985817], [2.369567647, 2.464790399, 0.7950936707]]"
rxn_458,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_458/calcs/TSs/TS0/conformer6,19,"[""C"", ""C"", ""O"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""O"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.1096202764, -2.4687231517, -0.9740195842], [0.330694669, -2.6535332336, 0.4646679188], [0.8052998095, -1.4581114838, 1.0688448376], [-0.2195717037, -0.5767298553, 1.2352426155], [0.7091382068, -2.0704628882, -1.5915918391], [-0.4209962527, -3.4348060295, -1.3969109846], [-0.9653397127, -1.7817614307, -1.0313792373], [1.1939021757, -3.3315315414, 0.5355832837], [-0.4848956234, -3.0647325161, 1.0820863971], [-0.1175146843, 0.2131473748, 0.3657135392], [-1.2339141839, 1.2917978219, -1.3570127217], [0.0717070325, 1.0767019732, -0.6505664817], [0.6287454019, 2.2044370374, 0.1290383474], [0.017932737, 3.2183255751, 0.3699335014], [-1.6670369593, 0.3436245376, -1.7053529053], [-1.0888861522, 1.9356773573, -2.2412786958], [-1.9523634841, 1.8007306627, -0.6999735139], [0.834293456, 0.4827906196, -1.175772461], [1.6644341047, 2.0491326807, 0.5178336038]]"
rxn_599,/home/calvin/Dropbox/PersonalFolders/Calvin/HAb_Converged/rxn_599/calcs/TSs/TS0/conformer6,29,"[""C"", ""H"", ""H"", ""H"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H"", ""H""]","[[-0.1625895681, 3.7442826205, 0.916981457], [-0.8488607979, 3.2054919429, 1.5802295428], [-0.649343501, 4.1938303074, 0.0445270579], [0.525350779, 4.4170508547, 1.4402208989], [-1.144647598, -2.3102691895, -0.9044400573], [-1.2069866287, -2.2732818397, 0.6272803135], [0.0001437494, -1.5599379059, 1.2490696571], [0.1515766751, -0.1766167243, 0.6333810919], [1.3486582939, 0.6913332513, 1.0176682079], [1.3629061745, 1.7587574455, -0.0768673045], [0.6147338011, 1.1920822589, -1.2930947677], [0.2719543704, -0.2494322084, -0.8930518801], [-0.9432500843, -0.9194950094, -1.5194252899], [-0.3060741974, -2.9593011793, -1.2139583923], [-2.0592614508, -2.7761304568, -1.3042444644], [-2.12729675, -1.7465992262, 0.9367292603], [-1.2909995884, -3.2983305879, 1.0216101068], [-0.1134586929, -1.4972344244, 2.3435158913], [0.9191509515, -2.1441694788, 1.0587117187], [-0.7682682274, 0.3997202712, 0.8598216365], [1.2733618063, 1.1185104233, 2.0307272773], [2.2731982997, 0.086004135, 0.9897069632], [0.671145904, 2.7333696056, 0.3750828954], [2.3399378726, 2.2168472887, -0.2811984009], [1.2049428694, 1.2441275524, -2.2205251313], [-0.3143316325, 1.7616071169, -1.4783977539], [1.1549834173, -0.8824616488, -1.1101129714], [-0.8344708047, -0.9967548468, -2.6135755004], [-1.836289772, -0.2949775783, -1.3337712924]]"
